latency_ms,cdf
2.951,0.825982
2.95102,0.826016
2.95104,0.826051
2.95105,0.826085
2.95107,0.82612
2.95108,0.826154
2.95109,0.826189
2.9511,0.826223
2.95114,0.826258
2.95114,0.826292
2.95118,0.826327
2.95119,0.826361
2.95124,0.826396
2.95127,0.82643
2.95132,0.826465
2.95145,0.826499
2.95149,0.826534
2.95153,0.826568
2.95154,0.826603
2.95155,0.826637
2.9516,0.826672
2.95163,0.826706
2.95181,0.826741
2.95185,0.826775
2.95186,0.82681
2.95188,0.826844
2.95189,0.826879
2.95189,0.826913
2.95195,0.826948
2.95195,0.826982
2.95202,0.827017
2.95203,0.827051
2.95203,0.827086
2.95203,0.82712
2.95204,0.827155
2.95206,0.827189
2.95207,0.827224
2.95209,0.827258
2.95209,0.827292
2.95209,0.827327
2.95211,0.827361
2.95216,0.827396
2.95216,0.82743
2.95218,0.827465
2.95222,0.827499
2.95228,0.827534
2.95231,0.827568
2.95236,0.827603
2.95243,0.827637
2.95246,0.827672
2.95247,0.827706
2.9525,0.827741
2.95253,0.827775
2.95259,0.82781
2.9526,0.827844
2.95262,0.827879
2.95269,0.827913
2.95271,0.827948
2.95278,0.827982
2.95282,0.828017
2.95285,0.828051
2.95289,0.828086
2.9529,0.82812
2.95291,0.828155
2.95292,0.828189
2.95295,0.828224
2.95296,0.828258
2.95296,0.828293
2.95304,0.828327
2.95314,0.828362
2.95316,0.828396
2.95322,0.828431
2.95323,0.828465
2.95324,0.828499
2.95324,0.828534
2.95328,0.828568
2.95331,0.828603
2.95331,0.828637
2.95332,0.828672
2.95334,0.828706
2.95336,0.828741
2.95341,0.828775
2.95354,0.82881
2.95366,0.828844
2.95374,0.828879
2.95374,0.828913
2.9538,0.828948
2.95381,0.828982
2.95382,0.829017
2.95385,0.829051
2.95386,0.829086
2.95388,0.82912
2.95392,0.829155
2.95394,0.829189
2.95398,0.829224
2.95398,0.829258
2.95403,0.829293
2.95411,0.829327
2.95414,0.829362
2.95414,0.829396
2.95421,0.829431
2.95423,0.829465
2.95424,0.8295
2.95431,0.829534
2.95436,0.829569
2.95438,0.829603
2.9544,0.829638
2.9544,0.829672
2.95443,0.829707
2.95445,0.829741
2.95446,0.829775
2.95449,0.82981
2.95452,0.829844
2.95456,0.829879
2.95466,0.829913
2.95467,0.829948
2.9547,0.829982
2.95472,0.830017
2.95473,0.830051
2.95475,0.830086
2.95476,0.83012
2.95478,0.830155
2.95482,0.830189
2.9549,0.830224
2.95491,0.830258
2.95493,0.830293
2.95495,0.830327
2.95502,0.830362
2.95509,0.830396
2.9551,0.830431
2.95511,0.830465
2.95516,0.8305
2.95517,0.830534
2.95518,0.830569
2.95521,0.830603
2.95526,0.830638
2.95537,0.830672
2.95537,0.830707
2.9554,0.830741
2.95541,0.830776
2.95542,0.83081
2.95548,0.830845
2.95554,0.830879
2.95557,0.830914
2.9556,0.830948
2.9556,0.830983
2.95562,0.831017
2.95565,0.831051
2.95566,0.831086
2.95568,0.83112
2.95573,0.831155
2.95573,0.831189
2.95573,0.831224
2.95575,0.831258
2.95578,0.831293
2.95579,0.831327
2.95579,0.831362
2.95581,0.831396
2.95581,0.831431
2.95581,0.831465
2.95583,0.8315
2.95584,0.831534
2.95588,0.831569
2.95588,0.831603
2.95589,0.831638
2.95591,0.831672
2.95592,0.831707
2.95596,0.831741
2.95598,0.831776
2.95603,0.83181
2.95606,0.831845
2.95613,0.831879
2.95614,0.831914
2.95619,0.831948
2.95619,0.831983
2.95623,0.832017
2.95625,0.832052
2.95625,0.832086
2.95625,0.832121
2.95625,0.832155
2.95628,0.83219
2.95642,0.832224
2.95642,0.832259
2.95645,0.832293
2.95645,0.832327
2.95646,0.832362
2.95652,0.832396
2.95656,0.832431
2.95658,0.832465
2.95661,0.8325
2.95667,0.832534
2.95668,0.832569
2.95671,0.832603
2.95671,0.832638
2.9569,0.832672
2.95691,0.832707
2.95699,0.832741
2.95706,0.832776
2.95709,0.83281
2.95711,0.832845
2.9572,0.832879
2.95723,0.832914
2.95726,0.832948
2.95732,0.832983
2.95734,0.833017
2.95736,0.833052
2.95738,0.833086
2.95739,0.833121
2.95739,0.833155
2.95747,0.83319
2.95751,0.833224
2.95753,0.833259
2.95754,0.833293
2.9576,0.833328
2.95762,0.833362
2.95765,0.833397
2.95765,0.833431
2.95767,0.833466
2.95768,0.8335
2.95777,0.833535
2.95777,0.833569
2.95782,0.833603
2.95783,0.833638
2.95785,0.833672
2.95785,0.833707
2.95797,0.833741
2.958,0.833776
2.958,0.83381
2.95808,0.833845
2.95809,0.833879
2.95809,0.833914
2.9581,0.833948
2.95811,0.833983
2.95813,0.834017
2.95813,0.834052
2.95814,0.834086
2.95817,0.834121
2.95822,0.834155
2.95824,0.83419
2.95833,0.834224
2.95833,0.834259
2.95838,0.834293
2.9584,0.834328
2.9584,0.834362
2.95845,0.834397
2.95851,0.834431
2.95853,0.834466
2.95853,0.8345
2.9586,0.834535
2.95864,0.834569
2.95865,0.834604
2.9587,0.834638
2.95872,0.834673
2.95881,0.834707
2.95885,0.834742
2.95885,0.834776
2.95885,0.83481
2.95896,0.834845
2.95896,0.834879
2.95899,0.834914
2.95902,0.834948
2.95903,0.834983
2.95904,0.835017
2.95907,0.835052
2.95909,0.835086
2.95918,0.835121
2.95931,0.835155
2.9594,0.83519
2.95943,0.835224
2.95943,0.835259
2.95951,0.835293
2.95953,0.835328
2.9596,0.835362
2.95967,0.835397
2.9597,0.835431
2.95972,0.835466
2.95976,0.8355
2.95976,0.835535
2.95979,0.835569
2.9598,0.835604
2.95993,0.835638
2.95993,0.835673
2.96001,0.835707
2.96005,0.835742
2.96007,0.835776
2.96007,0.835811
2.96009,0.835845
2.96013,0.83588
2.96021,0.835914
2.96032,0.835949
2.96034,0.835983
2.96036,0.836018
2.96036,0.836052
2.96043,0.836086
2.96053,0.836121
2.96054,0.836155
2.96055,0.83619
2.96055,0.836224
2.96055,0.836259
2.96057,0.836293
2.96066,0.836328
2.96067,0.836362
2.96077,0.836397
2.96077,0.836431
2.96082,0.836466
2.96083,0.8365
2.96083,0.836535
2.96088,0.836569
2.96095,0.836604
2.96097,0.836638
2.96098,0.836673
2.96102,0.836707
2.96111,0.836742
2.9612,0.836776
2.96124,0.836811
2.96124,0.836845
2.96128,0.83688
2.96131,0.836914
2.96141,0.836949
2.96144,0.836983
2.96144,0.837018
2.96146,0.837052
2.96153,0.837087
2.96155,0.837121
2.96157,0.837156
2.96163,0.83719
2.96165,0.837225
2.96172,0.837259
2.96174,0.837294
2.96176,0.837328
2.96178,0.837362
2.96182,0.837397
2.96184,0.837431
2.96184,0.837466
2.96188,0.8375
2.96189,0.837535
2.96195,0.837569
2.96195,0.837604
2.96197,0.837638
2.96199,0.837673
2.96201,0.837707
2.96201,0.837742
2.96202,0.837776
2.96207,0.837811
2.96209,0.837845
2.9621,0.83788
2.96211,0.837914
2.96211,0.837949
2.96213,0.837983
2.96214,0.838018
2.96219,0.838052
2.9622,0.838087
2.96222,0.838121
2.96226,0.838156
2.9623,0.83819
2.96232,0.838225
2.96232,0.838259
2.96236,0.838294
2.96237,0.838328
2.96237,0.838363
2.96238,0.838397
2.9624,0.838432
2.96243,0.838466
2.96253,0.838501
2.96273,0.838535
2.96275,0.83857
2.96277,0.838604
2.96282,0.838638
2.96282,0.838673
2.96287,0.838707
2.96288,0.838742
2.96289,0.838776
2.96296,0.838811
2.96302,0.838845
2.96303,0.83888
2.96306,0.838914
2.96309,0.838949
2.96314,0.838983
2.96316,0.839018
2.96316,0.839052
2.9632,0.839087
2.96332,0.839121
2.96334,0.839156
2.96335,0.83919
2.96339,0.839225
2.96342,0.839259
2.96343,0.839294
2.96344,0.839328
2.9636,0.839363
2.96363,0.839397
2.96365,0.839432
2.96368,0.839466
2.96374,0.839501
2.96375,0.839535
2.96383,0.83957
2.96388,0.839604
2.96402,0.839639
2.96404,0.839673
2.96404,0.839708
2.96408,0.839742
2.96409,0.839777
2.96411,0.839811
2.96411,0.839846
2.96412,0.83988
2.96414,0.839914
2.96415,0.839949
2.96423,0.839983
2.96424,0.840018
2.96431,0.840052
2.96435,0.840087
2.96435,0.840121
2.96438,0.840156
2.96449,0.84019
2.96451,0.840225
2.96456,0.840259
2.96457,0.840294
